geography,segment,timestamp,value
'00','total',2024-01-23 09:00:00,20271.342972434773
'00','total',2024-01-23 10:00:00,20359.511365113267
'00','total',2024-01-23 11:00:00,20255.320983430942
'00','total',2024-01-23 12:00:00,20114.69052156976
'00','total',2024-01-23 13:00:00,20203.3766913787
'00','total',2024-01-23 14:00:00,20154.70950181044
'00','total',2024-01-23 15:00:00,20191.175757306395
'00','total',2024-01-23 16:00:00,19732.641138021634
'00','total',2024-01-23 17:00:00,19311.303507962348
'00','total',2024-01-23 18:00:00,18854.041646402493
'00','total',2024-01-23 19:00:00,18469.100665964055
'00','total',2024-01-23 20:00:00,18031.428524329873
'00','total',2024-01-23 21:00:00,17524.596479535587
'00','total',2024-01-23 22:00:00,17006.47169101337
'00','total',2024-01-23 23:00:00,16511.88714711977
'00','total',2024-01-24 00:00:00,16073.964578563326
'00','total',2024-01-24 01:00:00,15914.801499325225
'00','total',2024-01-24 02:00:00,15777.574945424856
'00','total',2024-01-24 03:00:00,15758.725560783543
'00','total',2024-01-24 04:00:00,16064.62183484138
'00','total',2024-01-24 05:00:00,16804.851044514395
'00','total',2024-01-24 06:00:00,18677.619056972366
'00','total',2024-01-24 07:00:00,20403.557178157243
'00','total',2024-01-24 08:00:00,21034.364169708213
'00','total',2024-01-24 09:00:00,21049.475506563642
'00','total',2024-01-24 10:00:00,21078.793618797263
'00','total',2024-01-24 11:00:00,20938.594954361655
'00','total',2024-01-24 12:00:00,20816.334428574042
'00','total',2024-01-24 13:00:00,20765.821618347305
'00','total',2024-01-24 14:00:00,20655.972751414964
'00','total',2024-01-24 15:00:00,20507.403585224092
'00','total',2024-01-24 16:00:00,19990.88789260702
'00','total',2024-01-24 17:00:00,19478.019079601214
'00','total',2024-01-24 18:00:00,18918.610608495263
'00','total',2024-01-24 19:00:00,18547.284145972535
'00','total',2024-01-24 20:00:00,18119.518232318518
'00','total',2024-01-24 21:00:00,17606.28386520706
'00','total',2024-01-24 22:00:00,17010.468971578146
'00','total',2024-01-24 23:00:00,16529.62981829445
'00','total',2024-01-25 00:00:00,16103.320548571262
'00','total',2024-01-25 01:00:00,15933.210312403644
'00','total',2024-01-25 02:00:00,15805.923985294012
'00','total',2024-01-25 03:00:00,15787.535716450013
'00','total',2024-01-25 04:00:00,15981.379785374103
'00','total',2024-01-25 05:00:00,16726.07094777757
'00','total',2024-01-25 06:00:00,18591.142052101517
'00','total',2024-01-25 07:00:00,20390.731672280403
'00','total',2024-01-25 08:00:00,20953.311512273984
'00','total',2024-01-25 09:00:00,21016.013986846978
'00','total',2024-01-25 10:00:00,21077.658693436344
'00','total',2024-01-25 11:00:00,21021.622524247432
'00','total',2024-01-25 12:00:00,20878.779682445816
'00','total',2024-01-25 13:00:00,20833.876565855593
'00','total',2024-01-25 14:00:00,20662.608453541354
'00','total',2024-01-25 15:00:00,20533.87042759197
'00','total',2024-01-25 16:00:00,20014.177221687165
'00','total',2024-01-25 17:00:00,19583.718417807933
'00','total',2024-01-25 18:00:00,19015.193859193845
'00','total',2024-01-25 19:00:00,18536.834643215367
'00','total',2024-01-25 20:00:00,17980.836838534586
'00','total',2024-01-25 21:00:00,17494.71874336309
'00','total',2024-01-25 22:00:00,16887.9268645754
'00','total',2024-01-25 23:00:00,16298.126941092696
'00','total',2024-01-26 00:00:00,15881.711740230054
'00','total',2024-01-26 01:00:00,15610.692285020079
'00','total',2024-01-26 02:00:00,15460.079868083145
'00','total',2024-01-26 03:00:00,15424.957868663205
'00','total',2024-01-26 04:00:00,15650.63722734822
'00','total',2024-01-26 05:00:00,16202.086066536573
'00','total',2024-01-26 06:00:00,17678.541566958582
'00','total',2024-01-26 07:00:00,19093.572466711215
'00','total',2024-01-26 08:00:00,19583.712620581107
'00','total',2024-01-26 09:00:00,19718.734932337506
'00','total',2024-01-26 10:00:00,19818.178564056227
'00','total',2024-01-26 11:00:00,19816.033424921483
'00','total',2024-01-26 12:00:00,19730.13707295344
'00','total',2024-01-26 13:00:00,19779.513595750126
'00','total',2024-01-26 14:00:00,19770.606939938523
'00','total',2024-01-26 15:00:00,19750.737717128697
'00','total',2024-01-26 16:00:00,19376.547125514062
'00','total',2024-01-26 17:00:00,19199.345461507604
'00','total',2024-01-26 18:00:00,18728.195137802526
'00','total',2024-01-26 19:00:00,18354.76039088675
'00','total',2024-01-26 20:00:00,17948.456986360892
'00','total',2024-01-26 21:00:00,17478.926989555082
'00','total',2024-01-26 22:00:00,16961.986043519002
'00','total',2024-01-26 23:00:00,16554.69540832592
'00','total',2024-01-27 00:00:00,16168.05000453849
'00','total',2024-01-27 01:00:00,15980.22907424623
'00','total',2024-01-27 02:00:00,15805.390400647175
'00','total',2024-01-27 03:00:00,15799.637095101445
'00','total',2024-01-27 04:00:00,16094.588885584411
'00','total',2024-01-27 05:00:00,16831.740411121355
'00','total',2024-01-27 06:00:00,18743.941146159967
'00','total',2024-01-27 07:00:00,20555.683057439233
'00','total',2024-01-27 08:00:00,21047.510286072822
'00','total',2024-01-27 09:00:00,21168.932971247636
'00','total',2024-01-27 10:00:00,21177.728428943796
'00','total',2024-01-27 11:00:00,21097.931292964502
'00','total',2024-01-27 12:00:00,20949.12542990378
'00','total',2024-01-27 13:00:00,20880.352247005194
'00','total',2024-01-27 14:00:00,20720.42556768757
'00','total',2024-01-27 15:00:00,20642.83246822605
'00','total',2024-01-27 16:00:00,20104.139134272784
'00','total',2024-01-27 17:00:00,19726.813306783522
'00','total',2024-01-27 18:00:00,19157.426356413926
'00','total',2024-01-27 19:00:00,18789.45116242683
'00','total',2024-01-27 20:00:00,18209.001117399843
'00','total',2024-01-27 21:00:00,17717.250399499066
'00','total',2024-01-27 22:00:00,17196.990935181948
'00','total',2024-01-27 23:00:00,16733.935223252447
'00','total',2024-01-28 00:00:00,16370.861816740433
'00','total',2024-01-28 01:00:00,16152.244367783082
'00','total',2024-01-28 02:00:00,16015.465245193871
'00','total',2024-01-28 03:00:00,15998.727219727793
'00','total',2024-01-28 04:00:00,16355.298873769156
'00','total',2024-01-28 05:00:00,17076.669912420668
'00','total',2024-01-28 06:00:00,18992.690160531445
'00','total',2024-01-28 07:00:00,20762.081103944776
'00','total',2024-01-28 08:00:00,21281.446954683335
'00','total',2024-01-28 09:00:00,21414.263762469207
'00','total',2024-01-28 10:00:00,21469.505905188867
'00','total',2024-01-28 11:00:00,21382.790595249597
'00','total',2024-01-28 12:00:00,21240.782765742475
'00','total',2024-01-28 13:00:00,21153.910153559205
'00','total',2024-01-28 14:00:00,21055.45428655308
'00','total',2024-01-28 15:00:00,20999.344694316318
'00','total',2024-01-28 16:00:00,20404.092901666172
'00','total',2024-01-28 17:00:00,19847.72846841835
'00','total',2024-01-28 18:00:00,19263.359346832753
'00','total',2024-01-28 19:00:00,18770.496043676016
'00','total',2024-01-28 20:00:00,18238.798305031592
'00','total',2024-01-28 21:00:00,17685.425663068287
'00','total',2024-01-28 22:00:00,17012.323522341376
'00','total',2024-01-28 23:00:00,16530.44660302895
'00','total',2024-01-29 00:00:00,16207.745097818846
'00','total',2024-01-29 01:00:00,15985.982268605268
'00','total',2024-01-29 02:00:00,15870.8005866201
'00','total',2024-01-29 03:00:00,15824.671672811319
'00','total',2024-01-29 04:00:00,16085.325564141134
'00','total',2024-01-29 05:00:00,16729.306800161277
'00','total',2024-01-29 06:00:00,18332.78751527592
'00','total',2024-01-29 07:00:00,19828.31428977121
'00','total',2024-01-29 08:00:00,20191.96094607698
'00','total',2024-01-29 09:00:00,20386.229062038
'00','total',2024-01-29 10:00:00,20566.213713182166
'00','total',2024-01-29 11:00:00,20536.682087646826
'00','total',2024-01-29 12:00:00,20458.12105306711
'00','total',2024-01-29 13:00:00,20370.353337116598
'00','total',2024-01-29 14:00:00,20234.210345439573
'00','total',2024-01-29 15:00:00,20219.590259724955
'00','total',2024-01-29 16:00:00,19838.037283018424
'00','total',2024-01-29 17:00:00,19406.992200195316
'00','total',2024-01-29 18:00:00,18878.0966095013
'00','total',2024-01-29 19:00:00,18394.281341541762
'00','total',2024-01-29 20:00:00,17951.81325575173
'00','total',2024-01-29 21:00:00,17460.849560781968
'00','total',2024-01-29 22:00:00,16887.03899230385
'00','total',2024-01-29 23:00:00,16447.413417867523
'00','total',2024-01-30 00:00:00,16106.137286501276
'00','total',2024-01-30 01:00:00,15934.439015138178
'00','total',2024-01-30 02:00:00,15827.844035564438
'00','total',2024-01-30 03:00:00,15741.46149066052
'00','total',2024-01-30 04:00:00,16033.97823249015
'00','total',2024-01-30 05:00:00,16667.706235075653
'00','total',2024-01-30 06:00:00,18307.22962069352
'00','total',2024-01-30 07:00:00,19838.64002626525
'00','total',2024-01-30 08:00:00,20401.403075320657
'00','total',2024-01-30 09:00:00,20487.90427813194
'00','total',2024-01-30 10:00:00,20639.439312301325
'00','total',2024-01-30 11:00:00,20599.083446827804
'00','total',2024-01-30 12:00:00,20472.059340018288
'00','total',2024-01-30 13:00:00,20473.84707150603
'00','total',2024-01-30 14:00:00,20397.210669146334
'00','total',2024-01-30 15:00:00,20371.770554092564
'00','total',2024-01-30 16:00:00,19997.836562270993
'00','total',2024-01-30 17:00:00,19761.014008762413
'00','total',2024-01-30 18:00:00,19279.91155332966
'00','total',2024-01-30 19:00:00,18849.194311605792
'00','total',2024-01-30 20:00:00,18435.69724919118
'00','total',2024-01-30 21:00:00,17973.802732125157
'00','total',2024-01-30 22:00:00,17386.308495992263
'00','total',2024-01-30 23:00:00,16908.50276968659
'00','total',2024-01-31 00:00:00,16494.346097546746
'00','total',2024-01-31 01:00:00,16266.58852590445
'00','total',2024-01-31 02:00:00,16132.659962126088
'00','total',2024-01-31 03:00:00,16180.936386525527
'00','total',2024-01-31 04:00:00,16518.427961698337
'00','total',2024-01-31 05:00:00,17253.2412300269
'00','total',2024-01-31 06:00:00,19179.4197832939
'00','total',2024-01-31 07:00:00,20920.017845537754
'00','total',2024-01-31 08:00:00,21411.548088719617
'00','total',2024-01-31 09:00:00,21535.742056521278
'00','total',2024-01-31 10:00:00,21630.54764316396
'00','total',2024-01-31 11:00:00,21573.002091475424
'00','total',2024-01-31 12:00:00,21338.75119414589
'00','total',2024-01-31 13:00:00,21195.924737949877
'00','total',2024-01-31 14:00:00,21121.422402073447
'00','total',2024-01-31 15:00:00,21088.93237125334
'00','total',2024-01-31 16:00:00,20499.41302445095
'00','total',2024-01-31 17:00:00,20179.334407015427
'00','total',2024-01-31 18:00:00,19607.45240134701
'00','total',2024-01-31 19:00:00,19178.276692911706
'00','total',2024-01-31 20:00:00,18653.884581210936
'00','total',2024-01-31 21:00:00,18177.06772401278
'00','total',2024-01-31 22:00:00,17603.769978931556
'00','total',2024-01-31 23:00:00,17088.104754442928
'00','total',2024-02-01 00:00:00,15655.784570610742
'00','total',2024-02-01 01:00:00,15528.32309037964
'00','total',2024-02-01 02:00:00,15475.188593385747
'00','total',2024-02-01 03:00:00,15565.693454006028
'00','total',2024-02-01 04:00:00,15941.13293384328
'00','total',2024-02-01 05:00:00,16735.80471625153
'00','total',2024-02-01 06:00:00,18670.539052846565
'00','total',2024-02-01 07:00:00,20463.569826510626
'00','total',2024-02-01 08:00:00,21067.4247617121
'00','total',2024-02-01 09:00:00,21209.62318653424
'00','total',2024-02-01 10:00:00,21236.927964132658
'00','total',2024-02-01 11:00:00,21142.535143189223
'00','total',2024-02-01 12:00:00,21091.103252817076
'00','total',2024-02-01 13:00:00,21153.64408366252
'00','total',2024-02-01 14:00:00,21125.91858810171
'00','total',2024-02-01 15:00:00,21097.809963256448
'00','total',2024-02-01 16:00:00,20406.171298186535
'00','total',2024-02-01 17:00:00,19942.34810150676
'00','total',2024-02-01 18:00:00,19317.210588671227
'00','total',2024-02-01 19:00:00,18845.855826770246
'00','total',2024-02-01 20:00:00,18359.140908336176
'00','total',2024-02-01 21:00:00,17854.961225549516
'00','total',2024-02-01 22:00:00,17324.171171873586
'00','total',2024-02-01 23:00:00,16848.507529622315
'00','total',2024-02-02 00:00:00,16416.88228612725
'00','total',2024-02-02 01:00:00,16285.163603386436
'00','total',2024-02-02 02:00:00,16164.09349050333
'00','total',2024-02-02 03:00:00,16127.233809495514
'00','total',2024-02-02 04:00:00,16335.34239660086
'00','total',2024-02-02 05:00:00,17027.79259322873
'00','total',2024-02-02 06:00:00,18446.411169541192
'00','total',2024-02-02 07:00:00,19765.92467710269
'00','total',2024-02-02 08:00:00,20193.177099608896
'00','total',2024-02-02 09:00:00,20363.555595441256
'00','total',2024-02-02 10:00:00,20514.54231385171
'00','total',2024-02-02 11:00:00,20430.38328461615
'00','total',2024-02-02 12:00:00,20315.433752179935
'00','total',2024-02-02 13:00:00,20266.87369093177
'00','total',2024-02-02 14:00:00,20211.134364164653
'00','total',2024-02-02 15:00:00,20205.084580128067
'00','total',2024-02-02 16:00:00,19934.763956936375
'00','total',2024-02-02 17:00:00,19733.078634756832
'00','total',2024-02-02 18:00:00,19283.611441541932
'00','total',2024-02-02 19:00:00,18885.875054074037
'00','total',2024-02-02 20:00:00,18478.39492790628
'00','total',2024-02-02 21:00:00,18061.379288671822
'00','total',2024-02-02 22:00:00,17507.127010434193
'00','total',2024-02-02 23:00:00,17093.86497639907
'00','total',2024-02-03 00:00:00,16774.285726442286
'00','total',2024-02-03 01:00:00,16583.88426723479
'00','total',2024-02-03 02:00:00,16480.28432557996
'00','total',2024-02-03 03:00:00,16579.61757770721
'00','total',2024-02-03 04:00:00,16864.694598751634
'00','total',2024-02-03 05:00:00,17642.053914694774
'00','total',2024-02-03 06:00:00,19500.95987900471
'00','total',2024-02-03 07:00:00,21002.179711401295
'00','total',2024-02-03 08:00:00,21545.664140450266
'00','total',2024-02-03 09:00:00,21722.341335895562
'00','total',2024-02-03 10:00:00,21737.30305509683
'00','total',2024-02-03 11:00:00,21610.82745148545
'00','total',2024-02-03 12:00:00,21445.43781252485
'00','total',2024-02-03 13:00:00,21373.298054008454
'00','total',2024-02-03 14:00:00,21113.147822222454
'00','total',2024-02-03 15:00:00,20809.55929839704
'00','total',2024-02-03 16:00:00,20276.541397209407
'00','total',2024-02-03 17:00:00,19985.436059478536
'00','total',2024-02-03 18:00:00,19511.974855276738
'00','total',2024-02-03 19:00:00,19067.165093291194
'00','total',2024-02-03 20:00:00,18560.705504016707
'00','total',2024-02-03 21:00:00,18014.290863928196
'00','total',2024-02-03 22:00:00,17470.586385796374
'00','total',2024-02-03 23:00:00,16977.955875984848
'00','total',2024-02-04 00:00:00,16224.033380364315
'00','total',2024-02-04 01:00:00,16085.964481576471
'00','total',2024-02-04 02:00:00,16034.443991828472
'00','total',2024-02-04 03:00:00,16198.38810436165
'00','total',2024-02-04 04:00:00,16713.57359918787
'00','total',2024-02-04 05:00:00,17919.59810365426
'00','total',2024-02-04 06:00:00,19614.362865932326
'00','total',2024-02-04 07:00:00,20734.019182944
'00','total',2024-02-04 08:00:00,20982.00305486314
'00','total',2024-02-04 09:00:00,21037.053317050548
'00','total',2024-02-04 10:00:00,20896.672178664616
'00','total',2024-02-04 11:00:00,20749.32162779534
'00','total',2024-02-04 12:00:00,20569.944075514977
'00','total',2024-02-04 13:00:00,20367.515604578773
'00','total',2024-02-04 14:00:00,20114.420330184665
'00','total',2024-02-04 15:00:00,19649.281083502377
'00','total',2024-02-04 16:00:00,19243.40128331131
'00','total',2024-02-04 17:00:00,18995.626093917177
'00','total',2024-02-04 18:00:00,18617.872078855602
'00','total',2024-02-04 19:00:00,18318.103144242807
'00','total',2024-02-04 20:00:00,17848.051072591603
'00','total',2024-02-04 21:00:00,17350.725503334
'00','total',2024-02-04 22:00:00,16870.2618561225
'00','total',2024-02-04 23:00:00,16413.79673940508
'00','total',2024-02-05 00:00:00,15944.287944850183
'00','total',2024-02-05 01:00:00,15736.71349574448
'00','total',2024-02-05 02:00:00,15663.35300134845
'00','total',2024-02-05 03:00:00,15759.80689720441
'00','total',2024-02-05 04:00:00,15958.057316625169
'00','total',2024-02-05 05:00:00,16811.02387973434
'00','total',2024-02-05 06:00:00,18054.45445960656
'00','total',2024-02-05 07:00:00,18982.97598079385
'00','total',2024-02-05 08:00:00,19258.374920843147
'00','total',2024-02-05 09:00:00,19480.922932622303
'00','total',2024-02-05 10:00:00,19573.715627392477
'00','total',2024-02-05 11:00:00,19407.037636553592
'00','total',2024-02-05 12:00:00,19279.160257800464
'00','total',2024-02-05 13:00:00,19091.641474070344
'00','total',2024-02-05 14:00:00,18836.09017782624
'00','total',2024-02-05 15:00:00,18605.556548451983
'00','total',2024-02-05 16:00:00,18421.56124012653
'00','total',2024-02-05 17:00:00,18207.98526117583
'00','total',2024-02-05 18:00:00,17879.23402111756
'00','total',2024-02-05 19:00:00,17500.60955056097
'00','total',2024-02-05 20:00:00,17232.742487659296
'00','total',2024-02-05 21:00:00,16819.11544713041
'00','total',2024-02-05 22:00:00,16321.49846319792
'00','total',2024-02-05 23:00:00,15961.800779577186
'00','total',2024-02-06 00:00:00,15157.153917704916
'00','total',2024-02-06 01:00:00,15064.806716128493
'00','total',2024-02-06 02:00:00,14995.246192680115
'00','total',2024-02-06 03:00:00,14935.43408816628
'00','total',2024-02-06 04:00:00,15077.187968474838
'00','total',2024-02-06 05:00:00,15473.689406552452
'00','total',2024-02-06 06:00:00,16431.263426528276
